wikiproject,art_title,art_pageid,art_ns,art_importance,art_class
u.s. roads,u.s. route 31,684027,0,mid,start
u.s. roads,el toro y,685752,0,mid,start
u.s. roads,u.s. route 141,690315,0,mid,fa
u.s. roads,m-185 (michigan highway),690366,0,mid,fa
u.s. roads,u.s. route 62,695351,0,mid,start
u.s. roads,ozark trail (auto trail),695385,0,low,stub
u.s. roads,m-21 (michigan highway),697946,0,mid,ga
u.s. roads,interstate 196,697976,0,mid,fa
u.s. roads,list of state routes in arizona,702860,0,top,list
u.s. roads,list of state roads in indiana,708964,0,high,list
u.s. roads,indiana state road 120,709003,0,mid,c
u.s. roads,indiana state road 127,709032,0,mid,c
u.s. roads,category:transportation in the united states,710636,14,na,category
u.s. roads,m-239 (michigan highway),711409,0,mid,ga
u.s. roads,m-52 (michigan highway),712352,0,mid,ga
u.s. roads,massachusetts route 1a,712397,0,high,start
u.s. roads,m-99 (michigan highway),712684,0,mid,ga
u.s. roads,st. joseph valley parkway,712824,0,mid,ga
u.s. roads,numbered highways in ohio,716390,0,top,stub
u.s. roads,ohio state route 21,716446,0,mid,stub
u.s. roads,u.s. route 21,716478,0,mid,c
u.s. roads,m-86 (michigan highway),716526,0,mid,ga
u.s. roads,interstate 496,716553,0,mid,fa
u.s. roads,florida's turnpike,716613,0,high,b
u.s. roads,m-34 (michigan highway),718175,0,mid,ga
u.s. roads,indiana state road 327,718227,0,mid,b
u.s. roads,indiana state road 9,718277,0,mid,c
u.s. roads,u.s. route 28,718308,0,mid,c
u.s. roads,m-96 (michigan highway),718908,0,mid,ga
u.s. roads,interstate 194,718925,0,na,disambig
u.s. roads,california state route 14,719004,0,high,ga
u.s. roads,california state route 58,719053,0,high,c
u.s. roads,u.s. route 97,720680,0,high,start
u.s. roads,ohio state route 821,722731,0,mid,start
u.s. roads,ohio state route 120,722749,0,mid,stub
u.s. roads,ohio state route 2,722782,0,mid,c
u.s. roads,indiana state road 37,722814,0,mid,c
u.s. roads,u.s. route 16,722851,0,mid,c
u.s. roads,interstate 240,724787,0,na,disambig
u.s. roads,m-3 (michigan highway),726596,0,mid,ga
u.s. roads,list of numbered routes in massachusetts,726700,0,top,list
u.s. roads,massachusetts route 79,726739,0,high,start
u.s. roads,california state route 86,731275,0,high,c
u.s. roads,california state route 138,734840,0,mid,start
u.s. roads,california state route 13,734861,0,mid,c
u.s. roads,m-5 (michigan highway),735342,0,mid,ga
u.s. roads,california state route 238,735384,0,mid,c
u.s. roads,california state route 92,735416,0,high,start
u.s. roads,u.s. route 290,735657,0,mid,start
u.s. roads,california state route 111,735785,0,high,c
u.s. roads,u.s. route 138,743461,0,mid,c
u.s. roads,interstate 296,743596,0,mid,fa
u.s. roads,m-25 (michigan highway),743640,0,mid,ga
u.s. roads,u.s. route 23,743708,0,mid,c
u.s. roads,ohio turnpike,743797,0,high,start
u.s. roads,california state route 152,745256,0,mid,c
u.s. roads,arizona state route 66,746528,0,mid,c
u.s. roads,arizona state route 72,746542,0,mid,ga
u.s. roads,m-28 (michigan highway),746586,0,mid,fa
u.s. roads,arizona state route 80,750373,0,high,b
u.s. roads,m-100 (michigan highway),751861,0,mid,ga
u.s. roads,u.s. route 25,752027,0,high,c
u.s. roads,old san antonio road,752053,0,mid,start
u.s. roads,california state route 74,752291,0,high,c
u.s. roads,blue star memorial highway,752351,0,low,list
u.s. roads,california state route 140,752615,0,high,c
u.s. roads,arizona state route 85,754142,0,high,ga
u.s. roads,u.s. route 99,754769,0,mid,c
u.s. roads,california state route 99,758230,0,high,c
u.s. roads,m-62 (michigan highway),759223,0,mid,ga
u.s. roads,m-103 (michigan highway),759257,0,mid,ga
u.s. roads,m-205 (michigan highway),759289,0,mid,ga
u.s. roads,m-43 (michigan highway),759444,0,mid,ga
u.s. roads,florida's turnpike enterprise,762811,0,mid,start
u.s. roads,florida state road 528,763659,0,high,c
u.s. roads,central florida expressway authority,763664,0,low,start
u.s. roads,u.s. route 17,763679,0,high,c
u.s. roads,interstate 690,763749,0,high,c
u.s. roads,m-27 (michigan highway),765531,0,mid,ga
u.s. roads,florida state road 417,766631,0,high,start
u.s. roads,interstate 271,770841,0,high,c
u.s. roads,interstate 490,770858,0,na,disambig
u.s. roads,florida state road 408,773391,0,high,start
u.s. roads,u.s. route 16 in michigan,773835,0,mid,fa
u.s. roads,arizona state route 51,775606,0,high,b
u.s. roads,m-49 (michigan highway),775681,0,mid,ga
u.s. roads,u.s. route 111,775811,0,mid,c
u.s. roads,florida state road 581,776482,0,mid,c
u.s. roads,u.s. route 3,777048,0,high,c
u.s. roads,u.s. route 4,779777,0,mid,start
u.s. roads,u.s. route 240,780979,0,mid,c
u.s. roads,california state route 24,783138,0,high,c
u.s. roads,indiana state road 13,783410,0,mid,c
u.s. roads,kennedy expressway,794131,0,high,start
u.s. roads,sunpass,794761,0,low,start
u.s. roads,m-168 (michigan highway),798536,0,mid,ga
