wikiproject,art_title,art_pageid,art_ns,art_importance,art_class
professional wrestling,ring of honor,1068310,0,mid,start
professional wrestling,the four horsemen (professional wrestling),1069318,0,high,start
professional wrestling,wwe new year's revolution,1086042,0,low,list
professional wrestling,george steele,1087465,0,mid,start
professional wrestling,king kong bundy,1087501,0,mid,start
professional wrestling,bull nakano,1087937,0,mid,b
professional wrestling,christopher nowinski,1092575,0,low,start
professional wrestling,michael cole (wrestling),1098031,0,low,c
professional wrestling,pro wrestling zero1,1100501,0,low,start
professional wrestling,jacqueline moore,1112066,0,mid,b
professional wrestling,wrestlemania x8,1112577,0,mid,b
professional wrestling,robert swenson,1113265,0,low,start
professional wrestling,wwe studios,1115562,0,low,list
professional wrestling,jake roberts,1151130,0,mid,start
professional wrestling,hercules (wrestler),1156111,0,low,b
professional wrestling,rick rude,1156120,0,mid,b
professional wrestling,wwe afterburn,1162551,0,low,start
professional wrestling,wwe bottom line,1162594,0,low,start
professional wrestling,josh mathews,1162633,0,low,start
professional wrestling,the jersey triad,1165933,0,low,start
professional wrestling,jorge gonzález (wrestler),1179023,0,low,start
professional wrestling,savio vega,1182305,0,low,start
professional wrestling,disco inferno (wrestler),1186881,0,low,b
professional wrestling,rumble roses,1187454,0,low,start
professional wrestling,2300 arena,1209269,0,low,c
professional wrestling,sherri martel,1210702,0,mid,ga
professional wrestling,manager (professional wrestling),1211198,0,mid,start
professional wrestling,wrestlemania xix,1214012,0,low,b
professional wrestling,wwe bad blood,1217510,0,low,list
professional wrestling,rob zicari,1219853,0,low,start
professional wrestling,yinling,1225292,0,low,start
professional wrestling,dynamite kid,1229359,0,mid,start
professional wrestling,ron simmons,1235858,0,mid,c
professional wrestling,wwe experience,1240032,0,low,start
professional wrestling,¡mucha lucha!,1244298,0,low,start
professional wrestling,wwe classics on demand,1247778,0,low,start
professional wrestling,chris taylor (wrestler),1248180,0,low,start
professional wrestling,world wrestling all-stars,1250127,0,low,start
professional wrestling,world wrestling council,1255408,0,mid,start
professional wrestling,wrestlemania x,1257566,0,mid,ga
professional wrestling,wrestlemania xiv,1258491,0,low,c
professional wrestling,wrestlemania xv,1258502,0,low,start
professional wrestling,color commentator,1260585,0,mid,start
professional wrestling,aaron aguilera,1265006,0,low,start
professional wrestling,petey williams,1265872,0,low,start
professional wrestling,kaiju big battel,1267076,0,low,start
professional wrestling,shawn daivari,1269871,0,low,b
professional wrestling,wrestlemania x-seven,1271885,0,mid,b
professional wrestling,international wrestling association (puerto rico),1272033,0,low,start
professional wrestling,see no evil (2006 film),1278575,0,low,start
professional wrestling,the marine,1278589,0,low,start
professional wrestling,the hardy boyz,1280983,0,high,ga
professional wrestling,mitsuharu misawa,1286898,0,high,c
professional wrestling,fighting world of japan pro wrestling,1300182,0,low,start
professional wrestling,tokyo pro wrestling,1300251,0,low,start
professional wrestling,bash at the beach,1301310,0,mid,list
professional wrestling,amy weber,1302375,0,low,start
professional wrestling,the cabinet (wwe),1302510,0,low,start
professional wrestling,steve mcmichael,1316666,0,low,start
professional wrestling,professional wrestling hall of fame and museum,1320364,0,mid,list
professional wrestling,tony galento,1325054,0,low,start
professional wrestling,wrestlemania 13,1329588,0,mid,c
professional wrestling,kazushi sakuraba,1330308,0,low,b
professional wrestling,tank abbott,1334806,0,low,c
professional wrestling,roadkill (wrestler),1334983,0,low,start
professional wrestling,mark coleman,1346406,0,low,b
professional wrestling,royal rumble (2005),1346921,0,low,ga
professional wrestling,sean o'haire,1350220,0,low,c
professional wrestling,combat zone wrestling,1368927,0,mid,c
professional wrestling,impact wrestling x division championship,1404218,0,mid,ga
professional wrestling,jasmin st. claire,1406808,0,low,start
professional wrestling,wwe unforgiven,1419631,0,low,list
professional wrestling,wcw international world heavyweight championship,1419817,0,low,fl
professional wrestling,category:professional wrestling promotions,1421384,14,na,category
professional wrestling,jason hervey,1421758,0,low,start
professional wrestling,category:professional wrestling teams and stables,1421886,14,na,category
professional wrestling,the dudley brothers,1421992,0,mid,start
professional wrestling,category:professional wrestling performers,1422177,14,na,category
professional wrestling,pin (professional wrestling),1428043,0,mid,start
professional wrestling,pro wrestling guerrilla,1428870,0,low,start
professional wrestling,droz (wrestler),1435302,0,low,start
professional wrestling,haystacks calhoun,1436852,0,low,start
professional wrestling,extreme associates,1438460,0,low,b
professional wrestling,jushin thunder liger,1441354,0,mid,c
professional wrestling,jim cornette,1442397,0,mid,start
professional wrestling,international wrestling enterprise,1443420,0,low,start
professional wrestling,wrestlemania iv,1445998,0,mid,c
professional wrestling,wrestlemania v,1446064,0,mid,c
professional wrestling,wrestlemania vi,1446093,0,mid,start
professional wrestling,wrestlemania ix,1446135,0,mid,ga
professional wrestling,wrestlemania vii,1446160,0,mid,start
professional wrestling,wrestlemania viii,1446176,0,mid,start
professional wrestling,wrestlemania xi,1446206,0,mid,ga
professional wrestling,wrestlemania xii,1446223,0,mid,start
professional wrestling,lance hoyt,1450787,0,mid,c
professional wrestling,professional wrestling double-team maneuvers,1452036,0,high,start
professional wrestling,bobby heenan,1453397,0,mid,start
professional wrestling,wrestling at the chase,1455346,0,low,start
professional wrestling,marty jannetty,1458388,0,mid,start
professional wrestling,roh world championship,1460055,0,mid,b
professional wrestling,roh pure championship,1460084,0,low,c
professional wrestling,roh world tag team championship,1460102,0,low,b
professional wrestling,sam muchnick,1462059,0,mid,start
professional wrestling,gorilla monsoon,1467285,0,mid,b
professional wrestling,tamie sheffield,1471207,0,low,start
professional wrestling,harvey martin,1474403,0,low,start
professional wrestling,universal lucha libre,1474681,0,low,start
professional wrestling,pro wrestling noah,1474732,0,mid,start
professional wrestling,los capos,1483840,0,low,c
professional wrestling,los guerreros del infierno,1483946,0,low,c
professional wrestling,wwe hall of fame,1485413,0,mid,fl
professional wrestling,leo nomellini,1486915,0,low,start
professional wrestling,ron killings,1487777,0,mid,c
professional wrestling,taka michinoku,1496231,0,low,start
professional wrestling,wwe no way out,1501858,0,low,fl
professional wrestling,wwe night of champions,1505292,0,low,list
professional wrestling,dusty rhodes (wrestler),1510283,0,high,c
professional wrestling,james storm,1510450,0,low,c
professional wrestling,wcw thunder,1513118,0,low,start
professional wrestling,starrcade,1513139,0,high,start
professional wrestling,grand slam (professional wrestling),1513329,0,mid,start
professional wrestling,harley race,1518377,0,high,start
professional wrestling,doug hepburn,1520770,0,low,start
professional wrestling,christopher daniels,1521421,0,mid,c
professional wrestling,wwe day of reckoning,1521610,0,low,start
professional wrestling,daniel puder,1521674,0,low,c
professional wrestling,gorgeous george,1522196,0,high,start
professional wrestling,the alliance (professional wrestling),1523074,0,mid,start
professional wrestling,jerry lynn,1525053,0,low,b
professional wrestling,backyard wrestling,1529261,0,low,start
professional wrestling,lilian garcia,1531950,0,mid,c
professional wrestling,3live kru,1540732,0,mid,start
professional wrestling,jimmy snuka,1555946,0,mid,b
professional wrestling,the brood (professional wrestling),1558274,0,low,start
professional wrestling,pro wrestling (nes video game),1563648,0,low,start
professional wrestling,hardcore wrestling,1564694,0,mid,start
professional wrestling,chris masters,1564703,0,low,c
professional wrestling,kiyoshi tamura,1570583,0,low,start
professional wrestling,jody fleisch,1572572,0,low,start
professional wrestling,boston crab,1576004,0,low,start
professional wrestling,los conquistadores,1576603,0,low,start
professional wrestling,the mcmahon-helmsley faction,1579340,0,mid,start
professional wrestling,lester speight,1583671,0,low,start
professional wrestling,demolition (professional wrestling),1589965,0,mid,b
professional wrestling,the j.o.b. squad,1589995,0,low,start
professional wrestling,the full blooded italians,1590034,0,low,start
