wikiproject,art_title,art_pageid,art_ns,art_importance,art_class
video games,mario,81361,0,high,c
video games,yoshi,81432,0,mid,c
video games,princess peach,81435,0,high,c
video games,bowser (character),81493,0,high,c
video games,donkey kong (character),81596,0,high,c
video games,space channel 5,81603,0,low,start
video games,blender (software),81926,0,low,c
video games,cybersex,83383,0,low,c
video games,chiptune,83463,0,mid,start
video games,crack intro,83465,0,low,start
video games,yoshi's island,83554,0,mid,ga
video games,yoshi's story,83555,0,low,c
video games,killer application,84566,0,mid,start
video games,shenmue,85409,0,mid,c
video games,furrymuck,87050,0,mid,c
video games,atari transputer workstation,87388,0,low,start
video games,tony hawk,87474,0,low,c
video games,amusement arcade,88375,0,top,c
video games,jumpman,88509,0,low,c
video games,super mario rpg,88522,0,mid,ga
video games,paper mario,88528,0,mid,ga
video games,mario tennis,88560,0,mid,start
video games,spectre,88850,0,low,c
video games,ultima online,89120,0,high,c
video games,gravis pc gamepad,89266,0,mid,start
video games,hired guns,89271,0,low,start
video games,abermud,91217,0,mid,c
video games,yoshi's cookie,94051,0,low,start
video games,tetris attack,94057,0,mid,start
video games,waluigi,94087,0,low,c
video games,the neverhood,95217,0,low,start
video games,doug tennapel,95230,0,low,start
video games,jochen hippel,96902,0,low,start
video games,hasbro interactive,99437,0,low,c
video games,xpilot,99480,0,low,start
video games,deathmatch,99482,0,mid,start
video games,wario,100061,0,mid,ga
video games,super mario 64,100062,0,high,fa
video games,millipede (video game),100341,0,mid,start
video games,super mario land 2: 6 golden coins,100464,0,mid,start
video games,tetsuya mizuguchi,101227,0,low,start
video games,rez (video game),101230,0,mid,start
video games,video game publisher,101812,0,high,start
video games,bo jangeborg,102202,0,low,stub
video games,sonic the hedgehog 3,102493,0,mid,ga
video games,backyard sports series,102684,0,mid,start
video games,knockout kings,102687,0,low,stub
video games,mame,102786,0,mid,c
video games,master system,104168,0,high,fa
video games,game controller,104339,0,top,c
video games,darius ii (video game),105914,0,low,start
video games,asheron's call,106178,0,low,start
video games,e.t. the extra-terrestrial (video game),106289,0,high,ga
video games,strife (video game),106430,0,low,c
video games,earthworm jim,113193,0,mid,b
video games,video card,113624,0,high,c
video games,turn-based strategy,123428,0,high,start
video games,talker,131381,0,low,start
video games,operation flashpoint: cold war crisis,133266,0,mid,c
video games,tactical shooter,133295,0,mid,start
video games,newbie,136116,0,mid,start
video games,space colony (video game),140284,0,low,start
video games,bloodwych,140821,0,low,start
video games,super mario bros. 2,141869,0,mid,b
video games,list of nintendo entertainment system games,142577,0,low,list
video games,bethesda softworks,143382,0,mid,start
video games,duke nukem forever,143840,0,mid,b
video games,earthbound,144231,0,mid,ga
video games,bally astrocade,144913,0,mid,start
video games,phantasy star (video game),145427,0,mid,start
video games,danica mckellar,146089,0,low,c
video games,medal of honor: allied assault,147416,0,mid,start
video games,sid meier,147546,0,high,b
video games,bill stealey,147549,0,low,stub
video games,vertical blank interrupt,147550,0,low,stub
video games,atari basic,147581,0,low,start
video games,super mario bros.: the lost levels,147941,0,low,ga
video games,the digital village,148264,0,low,stub
video games,video poker,148535,0,mid,start
video games,geforce,148742,0,mid,start
video games,geforce fx series,148745,0,low,c
video games,super mario sunshine,149592,0,mid,ga
video games,mario party (video game),149593,0,mid,c
video games,list of game boy advance games,149671,0,low,list
video games,sonic mega collection,152839,0,mid,c
video games,commodore user,152863,0,low,start
video games,chocobo racing,153132,0,low,ga
video games,bnetd,153338,0,low,start
video games,donkey kong country,153399,0,high,ga
video games,donkey kong 3,153407,0,low,start
video games,donkey kong country 2: diddy's kong quest,153414,0,mid,ga
video games,donkey kong country 3: dixie kong's double trouble!,153418,0,mid,ga
video games,donkey kong land,153420,0,low,c
video games,donkey kong 64,153421,0,mid,fa
video games,mario party 4,153432,0,low,ga
