wikiproject,art_title,art_pageid,art_ns,art_importance,art_class
stub sorting,category:ireland geography stubs,1496403,14,,
stub sorting,template:utah-geo-stub,1498103,10,,
stub sorting,category:utah geography stubs,1498189,14,,
stub sorting,template:climate-stub,1501004,10,,
stub sorting,template:hinduism-stub,1502594,10,,
stub sorting,template:chile-stub,1504381,10,,
stub sorting,template:gnome-stub,1508412,10,,
stub sorting,template:politician-stub,1514340,10,,
stub sorting,category:politician stubs,1514436,14,,
stub sorting,template:prowrestling-stub,1514583,10,,
stub sorting,category:professional wrestling stubs,1514616,14,,
stub sorting,template:sweden-bio-stub,1514867,10,,
stub sorting,category:swedish people stubs,1514891,14,,
stub sorting,template:statistics-stub,1514973,10,,
stub sorting,template:curling-stub,1515264,10,,
stub sorting,category:curling stubs,1515272,14,,
stub sorting,template:uk-struct-stub,1515776,10,,
stub sorting,template:europe-struct-stub,1515808,10,,
stub sorting,template:us-struct-stub,1515809,10,,
stub sorting,template:microcompu-stub,1516537,10,,
stub sorting,category:microcomputer stubs,1516634,14,,
stub sorting,template:scientist-stub,1518121,10,,
stub sorting,template:eu-stub,1520477,10,,
stub sorting,category:european union stubs,1520501,14,,
stub sorting,template:porn-stub,1520833,10,,
stub sorting,template:fantasy-stub,1523881,10,,
stub sorting,category:fantasy stubs,1523888,14,,
stub sorting,template:architecture-stub,1524438,10,,
stub sorting,category:architecture stubs,1524439,14,,
stub sorting,category:south america stubs,1526013,14,,
stub sorting,template:southam-stub,1526014,10,,
stub sorting,template:website-stub,1526087,10,,
stub sorting,category:website stubs,1526093,14,,
stub sorting,template:band-stub,1526449,10,,
stub sorting,category:musical group stubs,1526456,14,,
stub sorting,template:bulgaria-stub,1526580,10,,
stub sorting,category:bulgaria stubs,1526590,14,,
stub sorting,template:fashion-stub,1526649,10,,
stub sorting,category:fashion stubs,1526659,14,,
stub sorting,template:quebec-bio-stub,1527935,10,,
stub sorting,category:people from quebec stubs,1527965,14,,
stub sorting,template:quebec-stub,1527979,10,,
stub sorting,template:utah-bio-stub,1529099,10,,
stub sorting,category:utah people stubs,1529112,14,,
stub sorting,template:biology-stub,1529815,10,,
stub sorting,template:peru-geo-stub,1533668,10,,
stub sorting,category:peru geography stubs,1533676,14,,
stub sorting,template:nyc-stub,1538759,10,,
stub sorting,template:geometry-stub,1539483,10,,
stub sorting,category:geometry stubs,1539535,14,,
stub sorting,template:albania-stub,1545533,10,,
stub sorting,template:health-stub,1550980,10,,
stub sorting,category:star trek stubs,1555650,14,,
stub sorting,template:startrek-stub,1555653,10,,
stub sorting,template:portugal-stub,1557240,10,,
stub sorting,template:dance-stub,1558001,10,,
stub sorting,category:dance stubs,1558009,14,,
stub sorting,template:lgbt-stub,1558129,10,,
stub sorting,category:lgbt stubs,1558189,14,,
stub sorting,template:tool-stub,1558847,10,,
stub sorting,category:medical treatment stubs,1559228,14,,
stub sorting,template:treatment-stub,1559262,10,,
stub sorting,template:comp-hardware-stub,1559582,10,,
stub sorting,category:computer hardware stubs,1559587,14,,
stub sorting,category:australian law stubs,1560345,14,,
stub sorting,template:hungary-stub,1561481,10,,
stub sorting,template:greenland-stub,1562901,10,,
stub sorting,template:poetry-stub,1562905,10,,
stub sorting,category:poetry stubs,1562915,14,,
stub sorting,category:book stubs,1562974,14,,
stub sorting,template:skateboarding-stub,1563410,10,,
stub sorting,template:job-stub,1566493,10,,
stub sorting,category:occupation stubs,1566497,14,,
stub sorting,template:metro-stub,1566902,10,,
stub sorting,template:latvia-stub,1567728,10,,
stub sorting,template:tv-prog-stub,1567773,10,,
stub sorting,category:slovakia stubs,1567777,14,,
stub sorting,template:slovakia-stub,1567780,10,,
stub sorting,template:clothing-stub,1568255,10,,
stub sorting,category:alternative medicine stubs,1569374,14,,
stub sorting,template:alt-med-stub,1569382,10,,
stub sorting,template:astrology-stub,1569442,10,,
stub sorting,category:astrology stubs,1569511,14,,
stub sorting,template:us-hist-stub,1569552,10,,
stub sorting,category:united states history stubs,1569590,14,,
stub sorting,template:marvel-comics-stub,1570174,10,,
stub sorting,category:marvel comics stubs,1570182,14,,
stub sorting,template:dc-comics-stub,1570193,10,,
stub sorting,category:dc comics stubs,1570198,14,,
stub sorting,category:comics creator stubs,1570277,14,,
stub sorting,template:comics-creator-stub,1570281,10,,
stub sorting,category:sociology stubs,1571181,14,,
stub sorting,template:socio-stub,1571209,10,,
stub sorting,template:opera-singer-stub,1572684,10,,
stub sorting,category:opera singer stubs,1572711,14,,
stub sorting,template:flag-stub,1576233,10,,
stub sorting,category:flag stubs,1576252,14,,
stub sorting,template:virus-stub,1582277,10,,
stub sorting,category:virus stubs,1582447,14,,
stub sorting,template:wine-stub,1583051,10,,
stub sorting,category:wine stubs,1583166,14,,
stub sorting,template:quaker-stub,1589042,10,,
stub sorting,template:england-footyclub-stub,1589996,10,,
stub sorting,category:english football club stubs,1590016,14,,
stub sorting,template:singapore-geo-stub,1590565,10,,
stub sorting,category:singapore geography stubs,1590590,14,,
stub sorting,template:malaysia-geo-stub,1590666,10,,
stub sorting,category:malaysia geography stubs,1590670,14,,
stub sorting,category:hong kong television stubs,1591252,14,,
stub sorting,template:hongkong-tv-stub,1591258,10,,
stub sorting,template:typ-stub,1591806,10,,
stub sorting,category:people's republic of china geography stubs,1593157,14,,
stub sorting,template:taiwan-geo-stub,1593186,10,,
stub sorting,template:srilanka-stub,1594099,10,,
stub sorting,template:protist-stub,1594724,10,,
stub sorting,category:protist stubs,1594815,14,,
stub sorting,template:comedian-stub,1599414,10,,
stub sorting,category:comedian stubs,1599419,14,,
stub sorting,template:unix-stub,1599631,10,,
stub sorting,template:sikhism-stub,1600347,10,,
stub sorting,category:statistics stubs,1600601,14,,
stub sorting,template:australia-bio-stub,1601008,10,,
stub sorting,template:biologist-stub,1601533,10,,
stub sorting,template:us-bio-stub,1603343,10,,
stub sorting,category:american people stubs,1603349,14,,
stub sorting,category:british people stubs,1603396,14,,
stub sorting,template:footy-bio-stub,1603514,10,,
stub sorting,category:american politician stubs,1603748,14,,
stub sorting,template:us-politician-stub,1603753,10,,
stub sorting,category:british politician stubs,1603760,14,,
stub sorting,template:uk-politician-stub,1603761,10,,
stub sorting,category:american actor stubs,1604201,14,,
stub sorting,template:us-actor-stub,1604204,10,,
stub sorting,template:chile-geo-stub,1604290,10,,
stub sorting,category:chile geography stubs,1604292,14,,
stub sorting,category:south africa geography stubs,1604476,14,,
stub sorting,template:southafrica-geo-stub,1604477,10,,
stub sorting,template:spain-stub,1604707,10,,
stub sorting,template:fishing-stub,1606481,10,,
stub sorting,category:fishing stubs,1606527,14,,
stub sorting,template:laos-stub,1607607,10,,
stub sorting,category:soap opera character stubs,1608241,14,,
stub sorting,category:aviation stubs,1608638,14,,
stub sorting,template:slovenia-stub,1610374,10,,
stub sorting,category:french people stubs,1610446,14,,
stub sorting,template:france-bio-stub,1610459,10,,
stub sorting,template:radio-broadcast-stub,1614139,10,,
stub sorting,template:wrestling-bio-stub,1615057,10,,
stub sorting,template:f1-stub,1618667,10,,
stub sorting,category:formula one stubs,1618670,14,,
stub sorting,category:economics and finance stubs,1618757,14,,
stub sorting,template:reaction-stub,1621219,10,,
stub sorting,category:chemical reaction stubs,1621228,14,,
stub sorting,template:adelaide-stub,1622403,10,,
