wikiproject,art_title,art_pageid,art_ns,art_importance,art_class
comics,betty cooper,99316,0,high,c
comics,robin (comics),99372,0,high,c
comics,anansi,99498,0,low,start
comics,reggie mantle,99502,0,mid,start
comics,archie andrews,99504,0,high,c
comics,jughead jones,99602,0,high,start
comics,wile e. coyote and the road runner,99799,0,low,c
comics,dexter's laboratory,99823,0,low,ga
comics,justice league,99940,0,high,c
comics,doc savage,100571,0,mid,c
comics,graphic novel,102445,0,top,c
comics,shazam (wizard),102864,0,low,c
comics,william hogarth,103020,0,high,c
comics,sequential art,104990,0,low,start
comics,william gaines,105941,0,mid,start
comics,spirou,106127,0,na,disambig
comics,incarnations of immortality,106229,0,low,start
comics,streaky the supercat,106422,0,low,start
comics,wonder woman,111582,0,top,b
comics,metropolis (comics),112176,0,mid,c
comics,nancy a. collins,113100,0,low,start
comics,a charlie brown christmas,113226,0,bottom,b
comics,lone ranger,113350,0,mid,start
comics,the shadow,113352,0,mid,c
comics,ec comics,113600,0,top,c
comics,tintin and alph-art,113700,0,mid,ga
comics,vertigo (dc comics),131758,0,high,start
comics,jim davis (cartoonist),132230,0,high,start
comics,charlie brown,140471,0,top,start
comics,sylvester the cat,140625,0,low,start
comics,j. jonah jameson,140905,0,high,start
comics,daily bugle,141006,0,low,c
comics,joe shuster,141557,0,high,b
comics,bill finger,141884,0,mid,b
comics,top cat,142179,0,low,start
comics,promethea,142840,0,mid,c
comics,angel (1999 tv series),143433,0,low,c
comics,mark retera,144038,0,mid,stub
comics,guardians of the universe,144157,0,mid,start
comics,aunt may,144167,0,mid,c
comics,gwen stacy,144170,0,mid,c
comics,justice society of america,144367,0,mid,c
comics,uncle ben,144436,0,high,c
comics,charlie chan,144870,0,low,ga
comics,mike hammer,144881,0,low,start
comics,legion of doom,145143,0,low,c
comics,disney comics,145217,0,mid,start
comics,spectre (character),145261,0,mid,c
comics,gaston (comics),145398,0,high,b
comics,comics,145443,0,top,ga
comics,andré franquin,145628,0,high,b
comics,spider-man (2002 film),146947,0,mid,ga
comics,comics code authority,147234,0,top,c
comics,condorito,148342,0,low,start
comics,golden age of comic books,149676,0,mid,c
comics,red sonja,149831,0,mid,c
comics,doctor strange,150076,0,high,b
comics,doctor strange (disambiguation),150346,0,na,disambig
comics,speedy (comics),150531,0,low,start
comics,mister fantastic,151154,0,high,c
comics,roger mellie,151709,0,low,start
comics,fan (person),152640,0,unknown,
comics,elfquest,152854,0,high,c
comics,it's the great pumpkin, charlie brown,153007,0,low,start
comics,the vampire lestat,153150,0,bottom,start
comics,alison bechdel,153926,0,mid,c
comics,al jaffee,154385,0,low,start
comics,heavy metal (film),155303,0,low,c
comics,chip 'n' dale,155812,0,mid,c
comics,rupert giles,156318,0,low,start
comics,megatron,156599,0,low,c
comics,charlton comics,157166,0,mid,c
comics,dykes to watch out for,157538,0,mid,start
comics,superman: the animated series,157539,0,low,start
comics,joss whedon,158079,0,mid,c
comics,eugen semitjov,158625,0,low,stub
comics,foxglove (dc comics),159014,0,low,stub
comics,glenn danzig,159492,0,low,c
comics,max gaines,159909,0,mid,start
comics,legion of super-heroes,160012,0,high,b
comics,zorro,160026,0,low,start
comics,for better or for worse,160077,0,high,c
comics,lynn johnston,160078,0,mid,start
comics,mutts,160096,0,high,start
comics,little orphan annie,160097,0,top,c
comics,patrick mcdonnell,160098,0,low,start
comics,gasoline alley,160103,0,high,start
comics,fredric wertham,160121,0,mid,c
comics,richard corben,160453,0,mid,c
comics,webcomic,161176,0,top,c
comics,lists of webcomics,161180,0,high,list
comics,knuckles the echidna,161560,0,mid,b
comics,monty (comic strip),161620,0,mid,c
comics,batman fights dracula,162147,0,low,stub
comics,batman dracula,162149,0,low,start
comics,rogue (comics),162177,0,mid,c
comics,neal adams,162526,0,mid,c
comics,olive oyl,162796,0,mid,start
comics,bluto,162798,0,mid,start
comics,j. wellington wimpy,162801,0,mid,start
comics,secret identity,163204,0,mid,start
comics,mort walker,164076,0,low,start
comics,jean giraud,164087,0,top,c
comics,blueberry (comics),164163,0,high,start
comics,mämmilä,164623,0,low,stub
comics,dark shadows,165046,0,low,c
comics,corto maltese,166449,0,high,start
comics,hugo pratt,166450,0,high,c
comics,jim meddick,167139,0,low,stub
comics,fantômas,167360,0,low,c
comics,men in black (film),167599,0,low,start
comics,terrytoons,167970,0,mid,start
comics,guardians of the lost library,168548,0,low,start
comics,the far side,169303,0,high,start
comics,dan dare,169375,0,high,c
comics,borduria,169511,0,low,start
comics,san theodoros,169512,0,low,start
comics,it's magic, charlie brown,169988,0,bottom,start
comics,sprite comic,170357,0,mid,start
comics,mega man,170424,0,low,start
comics,porco rosso,171160,0,low,start
comics,batman: the animated series,171478,0,mid,c
comics,al hirschfeld,171859,0,low,c
comics,hobgoblin (comics),172171,0,mid,c
comics,chris donald,173023,0,low,stub
comics,bill mauldin,173598,0,high,c
comics,action figure,174074,0,low,start
comics,gunsmoke,174220,0,low,b
comics,colonel blimp,174272,0,low,start
comics,david low (cartoonist),174274,0,low,c
comics,parallel universe (fiction),174653,0,mid,c
comics,dilberito,175543,0,bottom,stub
comics,dilbert principle,175549,0,low,start
comics,the joy of work,175562,0,low,stub
comics,the dilbert future,175565,0,low,stub
comics,footrot flats,175569,0,low,c
comics,bloom county,175570,0,low,c
comics,berkeley breathed,175579,0,mid,start
comics,george herriman,175928,0,top,fa
comics,dilbert and the way of the weasel,176442,0,low,stub
comics,the fabulous furry freak brothers,177168,0,mid,start
comics,leslie charteris,179444,0,low,start
comics,charles chilton,180114,0,low,start
comics,terry and the pirates (comic strip),180474,0,high,start
comics,terry and the pirates (tv series),180478,0,low,stub
comics,arkham asylum,182182,0,mid,c
comics,the snowman,182420,0,low,start
comics,stardust (novel),182433,0,mid,start
comics,john constantine,182879,0,high,c
comics,hellblazer,182880,0,high,ga
comics,usagi yojimbo,183182,0,mid,c
comics,ideology of tintin,183221,0,mid,start
comics,transformers (toy line),183467,0,low,c
comics,dark horse comics,184181,0,high,start
comics,xander harris,184204,0,low,c
comics,deadpool,184420,0,high,c
comics,cartoonist,184579,0,top,start
comics,antihero,185068,0,mid,start
comics,andrew wells,185089,0,bottom,start
comics,moon mullins,185284,0,mid,start
comics,barnaby (comics),185300,0,low,start
comics,beetle bailey,185306,0,mid,b
comics,joe palooka,185323,0,mid,start
comics,julius knipl, real estate photographer,185330,0,low,stub
comics,overboard (comic strip),185497,0,low,start
comics,ozark ike,185501,0,low,stub
comics,silly philly,185812,0,low,stub
comics,marvin (comic strip),188041,0,low,stub
comics,tom armstrong (cartoonist),188221,0,bottom,stub
comics,riverdale (archie comics),188377,0,low,start
comics,hiram lodge,188380,0,low,start
comics,betty and veronica (comic book),188385,0,low,start
comics,jughead (comic book),188388,0,low,stub
comics,mr. weatherbee,188389,0,low,start
comics,disney comics,188408,0,high,start
comics,lana lang,189332,0,mid,c
comics,modesty blaise,189419,0,high,c
comics,gilbert hernandez,189966,0,mid,start
comics,emergency!,191103,0,low,c
comics,the phantom,191965,0,high,c
comics,memín pinguín,192072,0,mid,start
comics,walt kelly,192607,0,high,c
comics,pogo (comic strip),192629,0,mid,c
comics,tick (comics),193342,0,mid,start
comics,steve bell (cartoonist),193960,0,high,start
comics,david lee ingersoll,195986,0,low,stub
comics,dondi,195991,0,mid,start
comics,peyo,196124,0,high,start
comics,china miéville,197233,0,low,c
comics,felix the cat,197889,0,mid,c
comics,vicco von bülow,198685,0,low,start
comics,the old castle's secret,198844,0,low,start
comics,lost in the andes!,198846,0,low,start
comics,old california,198850,0,low,stub
comics,a christmas for shacktown,198852,0,low,start
comics,the golden helmet,198854,0,low,start
comics,back to the klondike,198857,0,low,start
comics,tralla la,198858,0,low,start
comics,he-man,199822,0,low,c
comics,judge anderson,201274,0,mid,c
comics,george du maurier,202151,0,low,start
comics,ken akamatsu,202209,0,low,start
comics,betty boop,203202,0,low,c
comics,richard williams (animator),203311,0,low,start
comics,bob the angry flower,203763,0,low,start
comics,enrique badía romero,204772,0,mid,start
comics,sniffles,204790,0,low,start
comics,v (franchise),205384,0,low,c
comics,editorial cartoonist,205531,0,low,start
comics,editorial cartoon,205534,0,high,c
comics,peter o'donnell,206389,0,mid,c
comics,caricature,206682,0,mid,c
comics,sid the sexist,207551,0,mid,start
comics,dilton doiley,207785,0,low,start
comics,moose mason,207786,0,mid,start
comics,pop tate (archie comics),207788,0,low,start
comics,the archies,207793,0,low,start
comics,chuck clayton,207797,0,low,start
comics,ethel muggs,207925,0,low,start
comics,cheryl blossom,207929,0,low,start
comics,ducktales,208067,0,low,c
comics,lucifer (dc comics),211933,0,low,c
comics,green hornet,212656,0,mid,c
comics,donald duck finds pirate gold,213176,0,low,start
comics,the victory garden (comics),213179,0,mid,stub
comics,midge klump,213211,0,low,start
comics,bulletproof monk,214148,0,mid,start
comics,pup parade,214644,0,low,start
comics,gnasher,214651,0,low,start
comics,freddie fear,214658,0,low,stub
comics,leo baxendale,214712,0,high,start
comics,bryan talbot,214937,0,high,c
comics,the adventures of luther arkwright,214942,0,mid,start
comics,robbie rebel,215006,0,low,start
comics,ball boy (beano),215018,0,low,start
comics,totally gross germs,215035,0,low,stub
comics,the beezer,215044,0,low,start
comics,david law,215490,0,high,stub
comics,rasher,215493,0,low,stub
comics,buzz (dc thomson),216051,0,low,stub
comics,nutty,216052,0,low,start
comics,Æon flux,217599,0,mid,c
comics,johnny reb,218197,0,low,stub
comics,walter lantz,220109,0,low,start
comics,amber benson,220250,0,low,start
comics,clamp (manga artists),221199,0,mid,c
comics,wesley wyndam-pryce,221477,0,low,b
comics,priest (manhwa),222016,0,mid,c
comics,list of x-men members,222094,0,high,list
comics,colossus (comics),222223,0,mid,c
comics,turey el taíno,222302,0,low,start
comics,x-men (tv series),223841,0,low,c
comics,eightball (comics),225023,0,mid,start
comics,list of fictional primates,225623,0,low,list
comics,andy capp,226724,0,high,c
comics,tails (character),227522,0,low,c
comics,alvin schwartz (comics),227642,0,low,start
comics,gerard christopher,227967,0,low,stub
comics,bucky bug,228321,0,low,stub
comics,ensamma mamman,228787,0,low,stub
comics,walt disney's comics and stories,230826,0,high,c
comics,big bad wolf,230827,0,low,c
comics,thundercats (1985 tv series),231487,0,low,c
comics,naruto,232190,0,low,ga
comics,decepticon,232402,0,low,c
comics,storm (marvel comics),232561,0,high,c
comics,gambit (comics),232581,0,mid,c
comics,bishop (comics),232584,0,mid,c
comics,sage (comics),232586,0,low,c
comics,chao (sonic),232857,0,low,ga
comics,death: the high cost of living,233520,0,low,start
comics,phantom zone,233625,0,low,c
comics,arne anka,234494,0,mid,start
comics,human torch,235423,0,high,c
comics,invisible woman,236078,0,high,c
comics,lifeguard (comics),236149,0,low,start
comics,faith (buffy the vampire slayer),236444,0,bottom,c
comics,mystique (comics),237080,0,mid,start
comics,image comics,237964,0,high,start
comics,wildstorm,237966,0,high,start
comics,tomorrow stories,237970,0,low,start
comics,tom strong,237971,0,mid,start
comics,melinda gebbie,237972,0,low,start
comics,greyshirt,237975,0,low,start
comics,pluto saves the ship,238031,0,low,stub
comics,lar gand,238071,0,mid,c
comics,stan sakai,238157,0,low,start
comics,james montgomery flagg,238492,0,low,start
comics,leo carrillo,239793,0,low,c
comics,file:maus.jpg,240084,6,na,file
comics,fray (comics),240791,0,low,c
comics,pointy-haired boss,240854,0,mid,start
comics,blackhawk (tornado),241078,0,low,start
comics,file:eq05-fc-sm.jpg,241338,6,na,file
comics,king snake,241775,0,low,start
comics,1963 (comics),241856,0,low,start
comics,mutt and jeff,242581,0,low,c
comics,undercity,242930,0,low,start
comics,dave mckean,243553,0,mid,start
comics,max goof,243563,0,low,start
comics,studio ironcat,243796,0,low,start
comics,fred gallagher (cartoonist),243799,0,low,start
comics,the perishers,244332,0,low,start
comics,bizarro,244500,0,mid,c
comics,fantagraphics books,245840,0,high,start
comics,alf (tv series),245934,0,low,c
comics,superhuman,246184,0,high,start
comics,list of superheroines,248228,0,mid,list
comics,list of fictional dinosaurs,248377,0,bottom,list
comics,spider-man (1994 tv series),248398,0,low,c
comics,8-bit theater,248918,0,low,start
comics,lists of dragons,249172,0,low,list
comics,jimmy olsen,250972,0,high,c
comics,jacques tardi,252869,0,high,start
comics,ligne claire,252919,0,high,start
comics,art spiegelman,252999,0,high,ga
comics,jhonen vasquez,253025,0,low,start
comics,get smart,253693,0,low,c
comics,gemstone publishing,253785,0,mid,start
comics,simply smiffy,254848,0,low,stub
comics,minnie the minx,254877,0,mid,start
comics,file:fishboy-sm.png,255002,6,na,file
comics,file:pyrenee-sm.jpg,255009,6,na,file
comics,alfie whizz,255081,0,low,start
comics,bea (dennis the menace),255092,0,low,start
comics,foxtrot,255099,0,high,b
comics,li'l abner,255534,0,high,c
comics,george reeves,255742,0,low,c
comics,cerebus the aardvark,256003,0,high,b
comics,gerhard (cartoonist),256006,0,mid,stub
comics,hepcats,256017,0,low,start
comics,martin wagner (artist),256044,0,low,start
comics,acme novelty library,256389,0,mid,c
comics,the comics journal,256566,0,mid,start
comics,dave sim,257219,0,high,b
comics,hate (comics),258774,0,mid,start
comics,peter bagge,258777,0,low,start
comics,doofus (comics),258831,0,low,stub
comics,knights of the dinner table,260928,0,low,start
comics,martin landau,261053,0,bottom,start
comics,zorglub,261266,0,low,start
comics,red ryder,261288,0,mid,start
comics,starchild (comics),261409,0,low,start
comics,colleen doran,261414,0,mid,start
comics,louis wain,261917,0,low,c
comics,amy rose,262110,0,low,ga
comics,bill amend,262218,0,low,start
comics,alejandro jodorowsky,262658,0,mid,start
comics,electro (marvel comics),264015,0,mid,c
comics,the books of magic,265028,0,mid,start
comics,danger man,265155,0,low,c
comics,mort drucker,265918,0,low,start
comics,calamity james,266011,0,low,start
comics,black orchid (comics),267068,0,mid,start
comics,namor,273467,0,high,c
comics,whizzer (comics),273469,0,low,start
comics,human torch (android),274651,0,mid,c
comics,charles dana gibson,275016,0,low,start
comics,horacio altuna,275208,0,mid,stub
comics,mike judge,275566,0,low,c
comics,iznogoud,276076,0,mid,start
comics,palombia,277265,0,low,start
comics,plastic man,277351,0,mid,c
comics,quality comics,279470,0,low,start
comics,james gillray,279657,0,high,c
comics,mary jane watson,281687,0,high,start
comics,the topper (comics),282661,0,low,start
comics,zhang chongren,284386,0,low,start
comics,the blue lotus,284398,0,mid,ga
comics,maurice sendak,284848,0,low,c
comics,the stainless steel rat,285360,0,low,start
comics,philippe vandevelde,286496,0,mid,start
comics,jean-richard geurts,286499,0,mid,start
comics,chang chong-chen,286516,0,low,start
comics,donald duck (american comic book),286855,0,low,start
comics,giovan battista carpi,286889,0,low,stub
comics,paul biegel,287249,0,low,c
comics,x2 (film),288303,0,low,ga
comics,kjell aukrust,289713,0,low,stub
comics,ann telnaes,290560,0,low,stub
comics,herblock,291250,0,mid,start
comics,longshot,292543,0,low,start
comics,dc universe,294237,0,high,c
comics,witchblade,294473,0,low,c
comics,professor potter,294911,0,low,start
comics,solar (comics),295368,0,low,c
